timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508076506.145569,0.004070,0.203138,1.812229,-0.062387,0.106604,-0.206342,0.003986,-0.201744,-0.979430,0.031201,0.027580,-0.058808,21.314453,7.729819,-67.706558,,,,,,,
1508076506.165556,0.006033,0.202825,1.808779,-0.007427,0.036174,-0.150980,0.005909,-0.201437,-0.979484,0.010921,0.006201,-0.034249,21.427986,7.903683,-67.650627,,,,,,,
1508076506.185581,0.006779,0.201642,1.805729,-0.100444,0.002124,-0.157881,0.006641,-0.200278,-0.979717,0.009335,0.004462,-0.016423,21.431635,7.974549,-67.641159,,,,,,,
1508076506.205587,0.008583,0.198279,1.801964,-0.131872,0.089564,-0.199645,0.008414,-0.196983,-0.980371,-0.010947,0.024772,-0.004920,21.425594,8.237070,-67.611603,,,,,,,
1508076506.225584,0.012232,0.195702,1.798190,-0.143744,0.156617,-0.169686,0.011998,-0.194455,-0.980838,0.012111,-0.033786,-0.055646,21.579498,8.555271,-67.523087,,,,,,,
1508076506.245600,0.015414,0.192554,1.794653,-0.138328,0.115107,-0.187215,0.015128,-0.191366,-0.981402,0.015618,-0.019907,-0.062360,21.700369,8.768246,-67.456993,,,,,,,
1508076506.265585,0.018279,0.190274,1.791167,-0.071718,0.064952,-0.150284,0.017948,-0.189128,-0.981788,0.010631,0.005733,-0.054329,21.843046,9.045317,-67.374313,,,,,,,
1508076506.285597,0.019444,0.189346,1.788349,-0.033062,0.034024,-0.137069,0.019095,-0.188217,-0.981942,0.017053,0.006576,-0.013114,21.891996,9.226438,-67.333847,,,,,,,
1508076506.305618,0.020837,0.188896,1.786029,-0.001938,0.041403,-0.102011,0.020465,-0.187775,-0.981999,0.008100,-0.001312,-0.025646,21.920040,9.299749,-67.314644,,,,,,,
1508076506.325615,0.022083,0.189586,1.784087,0.037761,0.020056,-0.088941,0.021686,-0.188452,-0.981843,0.007794,-0.019434,-0.010299,21.974287,9.328787,-67.292938,,,,,,,
1508076506.345610,0.023028,0.189534,1.782003,-0.037288,0.037177,-0.117923,0.022613,-0.188401,-0.981832,0.013031,0.002854,0.010244,21.992924,9.342237,-67.284981,,,,,,,
1508076506.365627,0.025873,0.187226,1.778772,-0.116755,0.086286,-0.160162,0.025418,-0.186134,-0.982196,0.023273,0.008293,0.015368,22.018417,9.454443,-67.260963,,,,,,,
1508076506.385643,0.027989,0.185454,1.776714,-0.060698,0.055182,-0.060587,0.027505,-0.184393,-0.982468,0.063971,-0.034128,-0.022919,22.175890,9.687300,-67.176041,,,,,,,
1508076506.405639,0.027258,0.184443,1.776421,-0.051526,-0.090868,-0.005161,0.026793,-0.183399,-0.982673,0.022951,-0.024548,-0.018074,22.191507,9.806574,-67.153572,,,,,,,
1508076506.425656,0.024648,0.184103,1.776478,-0.063279,-0.088749,0.001215,0.024229,-0.183064,-0.982802,-0.008192,-0.020427,-0.005860,22.160730,9.824457,-67.161118,,,,,,,
1508076506.445662,0.024820,0.182720,1.775946,-0.059638,0.057314,-0.062751,0.024404,-0.181704,-0.983050,-0.047811,0.019122,0.004306,21.962994,9.896482,-67.215477,,,,,,,
1508076506.465666,0.027294,0.182007,1.773253,-0.013039,0.118208,-0.156437,0.026839,-0.181003,-0.983116,0.013825,0.014393,-0.006233,22.060862,10.031028,-67.163467,,,,,,,
1508076506.485648,0.030912,0.182454,1.770570,0.077065,0.110610,-0.095616,0.030394,-0.181443,-0.982932,0.014268,0.005281,-0.009363,22.165468,10.074948,-67.122437,,,,,,,
1508076506.505680,0.032015,0.184101,1.769085,0.067809,0.014686,-0.067561,0.031469,-0.183063,-0.982597,-0.000631,-0.007428,0.003609,22.311827,10.029642,-67.080719,,,,,,,
1508076506.525664,0.033349,0.184452,1.766907,-0.005404,0.089411,-0.137899,0.032778,-0.183408,-0.982490,-0.043306,0.034223,0.041237,22.336582,9.995679,-67.077553,,,,,,,
1508076506.545693,0.036211,0.182920,1.763564,-0.015464,0.180051,-0.186123,0.035599,-0.181902,-0.982672,-0.025009,0.031267,0.036398,22.439333,10.059843,-67.033646,,,,,,,
1508076506.565699,0.040017,0.182676,1.760121,-0.010909,0.128842,-0.148063,0.039341,-0.181662,-0.982574,0.050686,-0.004098,0.037124,22.576437,10.227227,-66.962250,,,,,,,
1508076506.585705,0.041508,0.181301,1.758201,-0.091639,0.013661,-0.069558,0.040816,-0.180309,-0.982763,0.039338,-0.011417,0.008611,22.710629,10.359270,-66.896538,,,,,,,
1508076506.605711,0.041922,0.179356,1.757248,-0.090227,-0.057787,-0.029071,0.041237,-0.178396,-0.983094,0.021980,0.002584,0.011827,22.692225,10.472760,-66.885117,,,,,,,
1508076506.625695,0.040431,0.177048,1.756878,-0.132942,-0.084412,-0.026520,0.039789,-0.176125,-0.983563,0.016974,0.001228,0.007443,22.667381,10.621596,-66.870064,,,,,,,
1508076506.645724,0.039637,0.174420,1.756304,-0.108566,-0.014096,-0.035022,0.039025,-0.173537,-0.984054,-0.010781,0.040343,-0.018433,22.547785,10.860869,-66.872063,,,,,,,
1508076506.665730,0.039637,0.172189,1.755917,0.004752,0.036974,-0.019853,0.039041,-0.171339,-0.984438,-0.012643,0.029692,-0.025709,22.547779,10.951364,-66.857307,,,,,,,
1508076506.685723,0.039973,0.172565,1.755787,0.002810,-0.002489,0.005246,0.039368,-0.171710,-0.984361,0.013580,-0.015653,-0.001128,22.548458,11.045065,-66.841660,,,,,,,
1508076506.705718,0.039158,0.170976,1.755995,-0.085883,-0.047202,0.002762,0.038577,-0.170145,-0.984664,-0.001483,0.010248,0.007552,22.520655,11.083827,-66.844620,,,,,,,
1508076506.725748,0.038645,0.168860,1.755901,-0.110664,-0.006685,-0.012736,0.038086,-0.168059,-0.985041,-0.014282,0.008071,-0.010137,22.466391,11.246850,-66.835648,,,,,,,
1508076506.745751,0.038463,0.167408,1.756019,-0.050673,0.000700,0.014836,0.037916,-0.166627,-0.985291,-0.006803,-0.006423,-0.017334,22.469013,11.351938,-66.816994,,,,,,,
1508076506.765746,0.037754,0.167484,1.756613,0.030849,-0.051544,0.028328,0.037217,-0.166703,-0.985305,-0.023560,-0.006302,-0.001359,22.434792,11.377878,-66.824081,,,,,,,
1508076506.785767,0.036175,0.168292,1.756673,0.020113,-0.084481,-0.012772,0.035656,-0.167499,-0.985227,-0.027371,-0.011456,0.011411,22.373335,11.328043,-66.853149,,,,,,,
1508076506.805774,0.034437,0.168207,1.756008,-0.089392,-0.012995,-0.059576,0.033944,-0.167415,-0.985302,-0.008248,-0.017521,0.007717,22.204439,11.261712,-66.920631,,,,,,,
1508076506.825779,0.034291,0.165872,1.754934,-0.134387,0.008313,-0.056652,0.033814,-0.165112,-0.985695,-0.004838,0.001706,-0.031456,22.165075,11.435312,-66.904243,,,,,,,
1508076506.845785,0.033861,0.163479,1.753661,-0.041209,-0.035359,-0.069951,0.033403,-0.162752,-0.986101,-0.003664,0.013643,-0.022764,22.165075,11.435312,-66.904243,,,,,,,
1508076506.865793,0.033052,0.163069,1.752715,0.043440,-0.037579,-0.035860,0.032608,-0.162347,-0.986195,-0.002121,0.005716,-0.019817,22.045515,11.751674,-66.888916,,,,,,,
1508076506.885798,0.032726,0.164791,1.752092,0.030680,-0.045065,-0.018682,0.032277,-0.164047,-0.985924,0.015209,-0.030305,0.002160,21.978817,11.686424,-66.922295,,,,,,,
1508076506.905796,0.032191,0.165194,1.751587,-0.086978,-0.068452,-0.026785,0.031747,-0.164444,-0.985875,0.020606,-0.034378,-0.000376,21.936745,11.644399,-66.943420,,,,,,,
1508076506.925811,0.032248,0.163824,1.750795,-0.057296,0.005083,-0.047067,0.031811,-0.163093,-0.986098,-0.013318,0.009070,-0.036653,21.923094,11.663776,-66.944519,,,,,,,
1508076506.945817,0.032167,0.164544,1.749857,0.075472,-0.015202,-0.040475,0.031727,-0.163803,-0.985983,0.014721,-0.011337,-0.028574,21.900307,11.715993,-66.942863,,,,,,,
1508076506.965797,0.031692,0.166513,1.749365,0.093899,-0.053631,-0.002611,0.031249,-0.165744,-0.985673,0.023439,-0.024578,-0.023802,21.880636,11.636660,-66.963127,,,,,,,
1508076506.985830,0.031120,0.168747,1.749476,0.078951,-0.049389,0.010134,0.030673,-0.167947,-0.985319,0.007108,-0.007941,-0.034594,21.852018,11.468214,-67.001518,,,,,,,
